Short Label Question,Attributes,Audience %,Data point %,Universe,Index,Responses
Transport Types for Vacations,Own Car,66.8,0.7,5221237,161.4,92
Transport Types for Vacations,Plane,85.0,0.6,6644112,123.1,121
Transport Types for Vacations,Rental car,22.8,0.6,1780595,132.5,32
Transport Types for Vacations,Train,17.0,0.2,1328550,37.0,23
Transport Types for Vacations,Other,1.2,0.2,95975,52.9,2
Transport Types for International Vacations Planned,Boat / ship,7.9,0.4,620059,95.9,12
Transport Types for International Vacations Planned,Bus / coach,6.0,0.3,470139,72.9,7
Transport Types for International Vacations Planned,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Transport Types for International Vacations Planned,Motorbike,0.2,0.0,15099,5.3,1
Transport Types for International Vacations Planned,Own Car,11.5,0.5,900688,118.5,16
Transport Types for International Vacations Planned,Plane,70.3,0.6,5493973,129.9,99
Transport Types for International Vacations Planned,Rental car,11.1,0.7,865050,147.6,15
Transport Types for International Vacations Planned,Train,11.1,0.4,865031,86.5,14
Transport Types for International Vacations Planned,Other,0.6,0.2,46275,46.6,1
Transport Types for International Vacations Typically Taken,Boat / ship,1.4,1.5,111901,325.2,2
Transport Types for International Vacations Typically Taken,Bus / coach,0.0,0.0,0,0.0,0
Transport Types for International Vacations Typically Taken,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Transport Types for International Vacations Typically Taken,Motorbike,0.0,0.0,0,0.0,0
Transport Types for International Vacations Typically Taken,Own Car,0.8,0.2,61271,45.4,1
Transport Types for International Vacations Typically Taken,Plane,9.6,0.5,752706,117.9,13
Transport Types for International Vacations Typically Taken,Rental car,0.0,0.0,0,0.0,0
Transport Types for International Vacations Typically Taken,Train,0.4,0.1,33505,17.6,1
Transport Types for International Vacations Typically Taken,Other,0.0,0.0,0,0.0,0
Transport Types for Business Travel,Bus / coach,2.1,0.1,167203,20.4,2
Transport Types for Business Travel,Car,21.1,0.5,1647162,113.0,29
Transport Types for Business Travel,Plane,39.0,0.6,3051867,123.8,55
Transport Types for Business Travel,Taxi,5.6,0.4,435660,76.8,7
Transport Types for Business Travel,Train,7.8,0.2,613448,37.6,10
Transport Types for Business Travel,Other,2.0,0.8,155830,182.0,3
Transport Types for Domestic Vacations Planned,Boat / ship,4.4,0.4,346290,82.2,7
Transport Types for Domestic Vacations Planned,Bus / coach,2.9,0.1,225122,16.4,3
Transport Types for Domestic Vacations Planned,Campervan / Motorhome / RV,2.3,0.2,182776,39.6,4
Transport Types for Domestic Vacations Planned,Motorbike,0.9,0.1,68503,13.5,1
Transport Types for Domestic Vacations Planned,Own Car,64.0,0.8,5004333,177.6,89
Transport Types for Domestic Vacations Planned,Plane,65.9,0.8,5154123,174.5,96
Transport Types for Domestic Vacations Planned,Rental car,19.6,0.7,1531674,154.9,28
Transport Types for Domestic Vacations Planned,Train,10.2,0.1,795382,25.7,14
Transport Types for Domestic Vacations Planned,Other,0.6,0.3,49700,71.9,1
Transport Types for Domestic Vacations Typically Taken,Boat / ship,0.0,0.0,0,0.0,0
Transport Types for Domestic Vacations Typically Taken,Bus / coach,0.0,0.0,0,0.0,0
Transport Types for Domestic Vacations Typically Taken,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Transport Types for Domestic Vacations Typically Taken,Motorbike,0.0,0.0,0,0.0,0
Transport Types for Domestic Vacations Typically Taken,Own Car,0.9,0.2,66652,54.1,1
Transport Types for Domestic Vacations Typically Taken,Plane,0.0,0.0,0,0.0,0
Transport Types for Domestic Vacations Typically Taken,Rental car,0.0,0.0,0,0.0,0
Transport Types for Domestic Vacations Typically Taken,Train,0.0,0.0,0,0.0,0
Transport Types for Domestic Vacations Typically Taken,Other,0.0,0.0,0,0.0,0
Car Rentals for International Vacations,Most of the time,15.9,0.5,1245747,119.8,21
Car Rentals for International Vacations,Sometimes,32.5,0.6,2538331,120.5,45
Car Rentals for International Vacations,Rarely,15.3,0.4,1195893,96.9,20
Car Rentals for International Vacations,Never,14.1,0.5,1099189,103.2,23
Car Rental Brands Typically Used,Alamo,10.0,0.9,781140,201.9,14
Car Rental Brands Typically Used,Avis,23.0,1.4,1799141,296.6,32
Car Rental Brands Typically Used,Booking.com,10.7,0.3,835575,63.6,14
Car Rental Brands Typically Used,Budget,11.8,0.7,919660,159.6,16
Car Rental Brands Typically Used,Enterprise,33.1,2.2,2583839,490.8,44
Car Rental Brands Typically Used,Europcar,2.2,0.2,170331,34.0,3
Car Rental Brands Typically Used,Expedia,17.6,0.7,1375567,152.2,24
Car Rental Brands Typically Used,Hertz,26.6,1.5,2081852,336.1,36
Car Rental Brands Typically Used,Keddy,0.0,0.0,0,0.0,0
Car Rental Brands Typically Used,National,12.5,1.0,975747,223.9,19
Car Rental Brands Typically Used,Priceline,9.2,0.8,715738,170.2,12
Car Rental Brands Typically Used,Rentalcars.com,1.8,0.1,141059,28.8,2
Car Rental Brands Typically Used,SIXT,1.6,0.1,123784,28.3,2
Car Rental Brands Typically Used,Zipcar,2.4,0.2,190748,40.5,4
Car Rental Brands Typically Used,Other,0.6,0.1,46275,23.8,1
Car Rental Brands Typically Used,Don't know,1.1,0.1,83602,19.0,1
Car Rental Factors,Being environmentally friendly,13.8,0.5,1082013,98.7,18
Car Rental Factors,Cancellation policy,26.5,0.8,2071697,172.6,35
Car Rental Factors,Level of excess,13.2,0.5,1031524,108.6,18
Car Rental Factors,Payment method,16.5,0.3,1288558,76.4,22
Car Rental Factors,Price,39.5,0.7,3088910,153.2,53
Car Rental Factors,Range of makes / models,32.6,0.8,2544953,181.1,45
Car Rental Factors,Rental brand you know / trust,34.8,0.7,2719291,157.5,45
Car Rental Factors,Using a local company,8.5,0.3,668101,62.6,12
Car Rental Factors,Vehicle spec,19.3,0.5,1511445,115.9,28
Car Rental Factors,Other,0.6,0.4,46275,88.4,1
Air Travel Ticket Types,"For vacations - Economy / Standard - Higher class (e.g. Premium Economy, Business or First)",82.9,0.6,6482190,129.9,118
Air Travel Ticket Types,"For work travel - Economy / Standard - Higher class (e.g. Premium Economy, Business or First)",39.0,0.6,3051867,123.8,55
Air Travel Ticket Types Most Often,Business Class,16.8,0.9,1309147,205.9,25
Air Travel Ticket Types Most Often,First Class,13.4,1.0,1044863,208.6,19
Air Travel Ticket Types Most Often,Premium Economy,22.7,1.1,1770462,238.4,30
Importance of Flights,Not important,0.5,0.1,39506,18.3,1
Importance of Flights,A little important,10.0,0.3,781186,59.5,14
Importance of Flights,Quite important,17.7,0.4,1383833,89.4,24
Importance of Flights,Very important,34.6,0.9,2704528,198.7,51
Importance of Flights,Extremely important,22.2,0.8,1735060,180.4,31
Flight Influences,Ability to take direct flights,57.4,0.9,4483813,199.3,80
Flight Influences,Ability to use air miles / promotions,33.4,0.9,2608730,197.8,51
Flight Influences,Airline loyalty scheme,27.7,1.5,2166668,330.9,40
Flight Influences,Availability of tickets,37.9,0.7,2963884,160.1,53
Flight Influences,Cost of tickets,54.9,0.8,4294292,169.1,78
Flight Influences,Flight departure / arrival times,57.5,0.9,4496245,195.1,82
Flight Influences,No hidden fees,41.9,0.9,3272180,193.9,61
Flight Influences,On-board comfort,53.8,0.9,4206446,200.2,75
Flight Influences,On-board drinks / food,31.3,0.8,2446630,164.5,43
Flight Influences,Previous experience with airline,35.4,0.7,2769958,157.7,50
Flight Influences,Other,0.0,0.0,0,0.0,0
Airlines Considered,Aegean Airlines (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered,"Aer Lingus (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered,"AirAsia (India, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered,"Air Canada (Canada, France, UK and USA Only)",26.7,4.1,2086249,893.2,37
Airlines Considered,Air China (Select Markets Only),13.0,0.3,1018356,71.7,19
Airlines Considered,Air France,19.8,1.0,1547851,208.3,30
Airlines Considered,Air India (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered,Air New Zealand (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered,Alaska Airlines (Canada and USA Only),33.9,6.6,2651720,1437.6,48
Airlines Considered,All Nippon Airways (Select Markets Only),14.9,1.0,1160794,213.8,21
Airlines Considered,American Airlines,53.9,1.7,4215303,382.3,78
Airlines Considered,Asiana Airlines (Singapore and USA Only),10.1,6.6,786520,1445.4,16
Airlines Considered,"Austrian Airlines (France, Germany and Spain Only)",0.0,0.0,0,0.0,0
Airlines Considered,Bearskin Airlines (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered,British Airways,32.5,1.1,2536587,235.3,46
Airlines Considered,Brussels Airlines (Spain Only),0.0,0.0,0,0.0,0
Airlines Considered,Buffalo Airways (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered,Canadian North (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered,"Cathay Pacific (Select Markets Only to Q3'22, Global from Q1'24)",16.2,0.8,1264908,179.5,24
Airlines Considered,Cebu Pacific (Singapore Only),0.0,0.0,0,0.0,0
Airlines Considered,China Airlines (Select Markets Only),8.9,0.8,695982,164.8,14
Airlines Considered,China Eastern (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered,China Express Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered,China Southern (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered,Condor (Germany Only),0.0,0.0,0,0.0,0
Airlines Considered,Delta,63.5,2.2,4959904,477.8,89
Airlines Considered,"Easyjet (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered,Emirates,27.5,0.7,2151468,154.2,40
Airlines Considered,Etihad (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered,Eurowings (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered,"EVA Air (Japan, Singapore and USA Only)",9.8,5.4,762412,1173.8,15
Airlines Considered,"Finnair (Japan, Singapore and Spain Only)",0.0,0.0,0,0.0,0
Airlines Considered,Garuda Indonesia (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered,GoAir (India Only),0.0,0.0,0,0.0,0
Airlines Considered,Hainan Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered,Hawaiian Airlines (USA Only),28.6,6.8,2233682,1486.0,42
Airlines Considered,Hong Kong Airlines (China and Japan Only),0.0,0.0,0,0.0,0
Airlines Considered,"Iberia (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered,IndiGo (India Only),0.0,0.0,0,0.0,0
Airlines Considered,ITA (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered,Japan Airlines (Select Markets Only),17.3,0.9,1348376,196.6,26
Airlines Considered,Jet2 (Spain and UK Only),0.0,0.0,0,0.0,0
Airlines Considered,JetBlue (USA Only),42.4,6.4,3316412,1400.9,61
Airlines Considered,"Jetstar (China, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered,KLM,16.7,1.0,1306295,228.5,26
Airlines Considered,Korean Air (Select Markets Only),11.0,0.9,859977,188.3,18
Airlines Considered,LATAM (USA Only),14.3,6.7,1121224,1477.4,20
Airlines Considered,LOT (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered,Lufthansa,25.9,1.0,2021381,217.7,37
Airlines Considered,Malaysia Airlines (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered,"Norwegian Airlines (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered,Pacific Coastal Airlines (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered,Peach (China and Japan Only),0.0,0.0,0,0.0,0
Airlines Considered,Philippine Airlines (Australia and Singapore Only),0.0,0.0,0,0.0,0
Airlines Considered,Qantas (Select Markets Only),25.4,1.2,1986900,273.3,35
Airlines Considered,Qatar (Select Markets Only),15.2,0.5,1191062,99.7,22
Airlines Considered,"Royal Air Maroc (France, Germany and Spain Only)",0.0,0.0,0,0.0,0
Airlines Considered,"Ryanair (France, Germany Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered,Saudia (Select Markets Only),11.4,0.6,889012,139.1,16
Airlines Considered,"Scandinavian Airlines (Germany, Japan, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered,"Scoot (China, India, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered,Shanghai Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered,Singapore Airlines,22.3,0.8,1742755,170.8,33
Airlines Considered,Southwest Airlines (USA Only),40.2,5.3,3139369,1166.4,57
Airlines Considered,Spicejet (India Only),0.0,0.0,0,0.0,0
Airlines Considered,Spring Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered,SWISS (Select Markets Only),15.0,2.9,1168704,643.9,22
Airlines Considered,Tailwind Airlines (Germany Only),0.0,0.0,0,0.0,0
Airlines Considered,"TAP Portugal (France, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered,Thai Airways (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered,Transavia (France Only),0.0,0.0,0,0.0,0
Airlines Considered,"TUI (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered,Turkish Airlines (Select Markets Only),10.3,0.6,802366,134.6,16
Airlines Considered,United Airlines (Select Markets Only),53.6,2.7,4192265,586.4,77
Airlines Considered,"Vietnam Airlines (Australia, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered,Virgin (Select Markets Only),32.0,3.2,2498124,701.5,44
Airlines Considered,Vistara (India Only),0.0,0.0,0,0.0,0
Airlines Considered,Volotea (France and Spain Only),0.0,0.0,0,0.0,0
Airlines Considered,"Vueling (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered,WestJet (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered,Wings Air (China and France Only),0.0,0.0,0,0.0,0
Airlines Considered,XiamenAir (China Only),0.0,0.0,0,0.0,0
Airlines Considered,None of these,0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Aegean Airlines (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"Aer Lingus (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"AirAsia (India, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"Air Canada (Canada, France, UK and USA Only)",22.2,3.7,1735407,815.6,31
Airlines Considered for Leisure,Air China (Select Markets Only),10.8,0.3,843970,71.7,15
Airlines Considered for Leisure,Air France,18.0,1.1,1406246,246.1,27
Airlines Considered for Leisure,Air India (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Air New Zealand (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Alaska Airlines (Canada and USA Only),31.5,6.7,2463865,1458.0,44
Airlines Considered for Leisure,All Nippon Airways (Select Markets Only),14.0,1.2,1091933,269.9,19
Airlines Considered for Leisure,American Airlines,49.5,2.1,3870571,452.0,72
Airlines Considered for Leisure,Asiana Airlines (Singapore and USA Only),10.1,7.5,786520,1634.2,16
Airlines Considered for Leisure,"Austrian Airlines (France, Germany and Spain Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Bearskin Airlines (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,British Airways,29.5,1.3,2304250,276.0,42
Airlines Considered for Leisure,Brussels Airlines (Spain Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Buffalo Airways (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Canadian North (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"Cathay Pacific (Select Markets Only to Q3'22, Global from Q1'24)",15.3,1.0,1196047,224.8,22
Airlines Considered for Leisure,Cebu Pacific (Singapore Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,China Airlines (Select Markets Only),8.5,1.0,667303,216.6,13
Airlines Considered for Leisure,China Eastern (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,China Express Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,China Southern (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Condor (Germany Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Delta,57.7,2.4,4510021,533.7,81
Airlines Considered for Leisure,"Easyjet (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Emirates,25.7,0.8,2009948,174.0,38
Airlines Considered for Leisure,Etihad (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Eurowings (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"EVA Air (Japan, Singapore and USA Only)",9.8,6.3,762412,1378.8,15
Airlines Considered for Leisure,"Finnair (Japan, Singapore and Spain Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Garuda Indonesia (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,GoAir (India Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Hainan Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Hawaiian Airlines (USA Only),26.2,6.8,2048157,1478.5,38
Airlines Considered for Leisure,Hong Kong Airlines (China and Japan Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"Iberia (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,IndiGo (India Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,ITA (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Japan Airlines (Select Markets Only),15.9,1.1,1242507,249.8,24
Airlines Considered for Leisure,Jet2 (Spain and UK Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,JetBlue (USA Only),36.0,5.9,2812372,1283.7,52
Airlines Considered for Leisure,"Jetstar (China, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,KLM,14.9,1.2,1164690,271.7,23
Airlines Considered for Leisure,Korean Air (Select Markets Only),11.0,1.2,859977,271.7,18
Airlines Considered for Leisure,LATAM (USA Only),13.5,7.0,1052363,1531.9,18
Airlines Considered for Leisure,LOT (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Lufthansa,23.2,1.2,1811273,252.1,33
Airlines Considered for Leisure,Malaysia Airlines (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"Norwegian Airlines (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Pacific Coastal Airlines (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Peach (China and Japan Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Philippine Airlines (Australia and Singapore Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Qantas (Select Markets Only),22.9,1.4,1788966,314.3,31
Airlines Considered for Leisure,Qatar (Select Markets Only),13.6,0.5,1064859,111.5,19
Airlines Considered for Leisure,"Royal Air Maroc (France, Germany and Spain Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"Ryanair (France, Germany Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Saudia (Select Markets Only),11.0,0.9,860333,188.9,15
Airlines Considered for Leisure,"Scandinavian Airlines (Germany, Japan, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"Scoot (China, India, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Shanghai Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Singapore Airlines,20.9,1.0,1635921,208.1,31
Airlines Considered for Leisure,Southwest Airlines (USA Only),33.0,4.7,2581159,1039.2,48
Airlines Considered for Leisure,Spicejet (India Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Spring Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,SWISS (Select Markets Only),13.7,3.0,1073373,650.6,20
Airlines Considered for Leisure,Tailwind Airlines (Germany Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"TAP Portugal (France, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Thai Airways (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Transavia (France Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"TUI (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Turkish Airlines (Select Markets Only),8.9,0.7,695533,163.2,14
Airlines Considered for Leisure,United Airlines (Select Markets Only),44.8,2.8,3502981,607.6,64
Airlines Considered for Leisure,"Vietnam Airlines (Australia, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Virgin (Select Markets Only),28.0,3.3,2189316,730.8,39
Airlines Considered for Leisure,Vistara (India Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Volotea (France and Spain Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"Vueling (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,WestJet (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Wings Air (China and France Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,XiamenAir (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,None of these,0.9,0.3,66652,63.3,1
Airlines Considered for Business Trips,Aegean Airlines (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Aer Lingus (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"AirAsia (India, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Air Canada (Canada, France, UK and USA Only)",13.9,8.5,1087625,1870.6,20
Airlines Considered for Business Trips,Air China (Select Markets Only),5.8,0.3,453761,70.2,10
Airlines Considered for Business Trips,Air France,8.0,1.0,626750,223.2,13
Airlines Considered for Business Trips,Air India (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Air New Zealand (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Alaska Airlines (Canada and USA Only),14.4,10.1,1125646,2219.5,21
Airlines Considered for Business Trips,All Nippon Airways (Select Markets Only),6.1,1.1,480574,232.6,10
Airlines Considered for Business Trips,American Airlines,25.3,2.1,1979712,453.3,36
Airlines Considered for Business Trips,Asiana Airlines (Singapore and USA Only),4.0,12.6,314949,2755.5,7
Airlines Considered for Business Trips,"Austrian Airlines (France, Germany and Spain Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Bearskin Airlines (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,British Airways,15.0,1.3,1174476,277.4,22
Airlines Considered for Business Trips,Brussels Airlines (Spain Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Buffalo Airways (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Canadian North (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Cathay Pacific (Select Markets Only to Q3'22, Global from Q1'24)",7.2,0.9,565540,202.3,12
Airlines Considered for Business Trips,Cebu Pacific (Singapore Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,China Airlines (Select Markets Only),3.9,0.7,308054,161.6,7
Airlines Considered for Business Trips,China Eastern (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,China Express Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,China Southern (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Condor (Germany Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Delta,33.3,3.2,2599742,690.0,46
Airlines Considered for Business Trips,"Easyjet (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Emirates,13.2,0.8,1029323,179.5,20
Airlines Considered for Business Trips,Etihad (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Eurowings (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"EVA Air (Japan, Singapore and USA Only)",3.8,8.6,293182,1893.1,7
Airlines Considered for Business Trips,"Finnair (Japan, Singapore and Spain Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Garuda Indonesia (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,GoAir (India Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Hainan Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Hawaiian Airlines (USA Only),11.1,12.9,868933,2817.7,17
Airlines Considered for Business Trips,Hong Kong Airlines (China and Japan Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Iberia (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,IndiGo (India Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,ITA (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Japan Airlines (Select Markets Only),5.7,0.7,445980,161.1,9
Airlines Considered for Business Trips,Jet2 (Spain and UK Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,JetBlue (USA Only),19.9,10.8,1552274,2360.0,29
Airlines Considered for Business Trips,"Jetstar (China, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,KLM,9.9,1.7,776614,366.8,15
Airlines Considered for Business Trips,Korean Air (Select Markets Only),4.8,0.9,371940,198.8,9
Airlines Considered for Business Trips,LATAM (USA Only),6.9,13.8,540386,3012.1,11
Airlines Considered for Business Trips,LOT (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Lufthansa,10.1,1.0,786858,218.6,16
Airlines Considered for Business Trips,Malaysia Airlines (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Norwegian Airlines (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Pacific Coastal Airlines (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Peach (China and Japan Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Philippine Airlines (Australia and Singapore Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Qantas (Select Markets Only),8.6,1.1,671061,243.0,14
Airlines Considered for Business Trips,Qatar (Select Markets Only),7.7,0.5,605681,116.0,12
Airlines Considered for Business Trips,"Royal Air Maroc (France, Germany and Spain Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Ryanair (France, Germany Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Saudia (Select Markets Only),4.9,0.7,381070,144.8,8
Airlines Considered for Business Trips,"Scandinavian Airlines (Germany, Japan, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Scoot (China, India, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Shanghai Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Singapore Airlines,8.4,0.7,660420,158.4,14
Airlines Considered for Business Trips,Southwest Airlines (USA Only),18.5,9.7,1443922,2129.6,25
Airlines Considered for Business Trips,Spicejet (India Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Spring Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,SWISS (Select Markets Only),7.6,6.9,595076,1503.2,13
Airlines Considered for Business Trips,Tailwind Airlines (Germany Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"TAP Portugal (France, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Thai Airways (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Transavia (France Only),0.0,0.0,0,0.0,0
